"","job_title","job_location","company_name","job_description","city"
"761","Marketing Creative Analysts for Global Technology €40-50,000","Ireland","Origin Multilingual","Global Technology & e-commerce leader is growing their European Marketing Creative Team in Dublin! The creative marketing team is responsible for;","Dublin"
"762","QC HPLC - CORK","Cork","PE Global","Trains other QC analysts in laboratory methods and procedures when required. PE Global is currently recruiting for QC Analsyt for a client site in Cork:","Dublin"
"763","Contract Analyst I","Dublin","ICON Clinical Research","At ICON, it's our people that set us apart. As a global provider of drug development solutions, our work is serious business but that doesn't mean we can't have…","Dublin"
"764","Clinical Data Analyst","Dublin","ICON Clinical Research","Clinical Data Analyst (Clinical Risk Management and Central Monitoring Functional Lead). We are looking for a Clinical Data Analyst to join the Clinical Risk…","Dublin"
"765","InVitro (Cell Culture) Analyst","County Mayo","Thornshaw Recruitment","My client, a global CRO company in Co. Mayo, is recruiting for an In Vitro (Cell Culture/Virology) Analyst to work in and help establish a new Cell Culture and…","Dublin"
"766","Molecular Biology Analyst","County Mayo","Thornshaw Recruitment","On behalf of my client, I am recruiting for a Molecular Biology Analyst to work in and help establish new PCR Laboratories. Executions of Protocols and reports.","Dublin"
"767","Analytical Analyst","County Mayo","Thornshaw Recruitment","On behalf of my client, a global CRO based in Mayo, I am currently recruiting for an experienced Analytical Analyst. Experience in project management essential.","Dublin"
"768","Technical Analyst","County Mayo","Thornshaw Recruitment","On behalf of our client, a global CRO based in Mayo, I am currently recruiting for an experienced Technical Analyst. Minimum requirements for this position:","Dublin"
"769","Data Architect","Dublin","I.T. Alliance N.I. Ltd","Work alongside data engineers, data scientists, developers, analysts and business users. Dublin City Centre (remote initially with equipment provided).","Dublin"
"770","QC Analyst HPLC","Limerick","PE Global","Provides training to other analysts in the QC group. Completes own test records on time and peer reviews data from other analysts for accuracy and completeness.","Dublin"
"771","Operations Finance Analyst","Cork","PE Global","Foster a strong business partner relationship and good communication with Operations Management (Site and Regional level). Request costing master data changes.","Dublin"
"772","Senior InVitro (Cell Culture) Analyst","County Mayo","Thornshaw Recruitment","My client, a global CRO company in Co. Mayo, is currently recruiting for a Senior In Vitro (Cell Culture/Virology) Analyst to work in and help to establish a…","Dublin"
"773","Python Risk Developer","Dublin","SidTech Ltd","We do not have business analysts and as such the candidate will need to be able to gather complex requirements directly from the users and support, then…","Dublin"
"774","Senior Analytical Analyst","County Mayo","Thornshaw Recruitment","On behalf of our client, a global CRO company based in Co. Mayo, I am currently looking for a Senior Analytical Analyst to join their team.","Dublin"
"775","Senior Molecular Biology Analyst","County Mayo","Thornshaw Recruitment","On behalf of my client, I am recruiting for a Senior Molecular Biology Analyst to work in and help establish new PCR Laboratories.","Dublin"
"776","Immunoassay Supervisor","County Mayo","Thornshaw Recruitment","Scheduling daily tasks to analyst, ensuring appropriate workload is not exceeded. On behalf of our client, a global CRO company based in Mayo, I am looking for…","Dublin"
"777","Senior Finance Analyst","Carlow","PE Global","PE Global are currently recruiting for a Senior Finance Analyst on behalf of a leading multinational based in Carlow. This is a 10 month contract.","Dublin"
"778","Account Receivable Analyst","Cork","PE Global","PE Global are currently recruiting an Accounts Receivable Analyst (German/Dutch speaking) on behalf of a multi-national pharma company in Cork.","Dublin"
"779","Senior Talent Acquisition Specialist","Cork","PE Global","The Senior Talent Acquisition Specialist is responsible for partnering with the TA Analyst, Hiring Managers and HR to identify, attract and acquire top talent…","Dublin"
"780","Investment Analyst - Structured Credit","Dublin","Mason Alexander","Kohlberg Kravis Roberts (“KKR”) is looking to hire analysts in its growing Private Credit business in Dublin. Job Description – Structured Credit / Asset-Backed…","Dublin"
"781","FP&A Supervisor","Cork","PepsiCo","We are now recruiting a FP&A Supervisor to join our team in East Gate, Cork on a permanent basis. We are the concentrate team in PepsiCo (PGCS) working across…","Dublin"
"782","Global Product Planner","Cork","Logitech","O Outstanding analyst and understanding of the use of analytic and optimization techniques such as LP, Monte Carlo simulation, etc. In this role you will:","Dublin"
"783","Investment Analyst – Real Estate & Property Development","Dublin","FK International - Financial Search & Selection","Due to ongoing growth and a commitment to new projects, out client, a leading Real Estate Investor/Property development business is currently seeking to hire an…","Dublin"
"784","Data Engineer","Cork","Teamwork.com","You will perform tasks such as setting up connections, scheduling jobs, ETL, configuring S3 buckets, writing lambdas, and providing tooling to analysts &…","Dublin"
"785","Service Desk Analyst","Dublin","Centric Health","Service Desk Analyst – Dundrum, Dublin 16. Hours: 40 hours per week. Purposed Start Date: As soon as possible. Your Qualifications and Key Criteria:","Dublin"
"786","IRRBB Treasury Risk Senior Analyst","Dublin","Citi","The Market and Liquidity Risk team is responsible for the second line of defence oversight and monitoring of market (incl. IRRBB) and liquidity risk in CEP.","Dublin"
"787","Finance Business Partner","Dublin","Abrivia","JOB TITLE: Finance Business Partner / Financial Planning & Analysis Manager. Our client is a leading global Technology firm. Salary: €75000 - €82000 per annum.","Dublin"
"788","SAP FICO Analyst","Dublin","Sabeo Contracting Services Ltd","Experienced SAP FICO analyst from requirements analysis, blueprinting, testing and delivery through to production. Integration inbound/outbound to the SAP GL.","Dublin"
"789","Application Support Engineer","Dublin","BAE Systems Applied Intelligence","Our unprecedented access to threat intelligence, world-leading analysts and market-leading technology means we can help them to adapt, evolve and stay ahead of…","Dublin"
"790","French-speaking Financial Data Analyst","Dublin","Sigmar Recruitment","\*\*Applicants must have Stamp 4 visa or an EU passport\*\**. Our client is looking for a French-speaking Financial Data Analyst to join their busy team at the …","Dublin"
"791","Associate Account Strategist, Sales, Google Customer Solutions (Ukrainian)","Dublin","Google","Our teams of strategists, analysts, advisers and support specialists collaborate closely to spot and analyze customer needs and trends.","Dublin"
"792","Corporate Finance & Financial Markets Analysts (REMOTE)","Ireland","Origin Multilingual","Do you enjoy the world of Corporate Markets & Financial Markets?*. We are hiring Financial Analysts for one of the world's leading Financial Markets, Data &…","Dublin"
